1	164.9	17.1	51.2	85.5	64.1
2	168.8	17.8	53.3	86.3	67.4
5	173.0	19.5	53.8	78.3	56.9
8	168.2	23.5	71.6	67.1	57.4
2	167.7	20.0	32.7	81.6	63.8
12	177.0	22.5	45.0	72.6	71.2
12	166.2	20.4	39.2	79.3	47.8
13	168.7	16.7	50.7	65.6	61.6
22	160.3	20.6	55.9	86.1	57.7
5	166.7	19.8	49.0	78.0	51.4
4	169.8	16.6	39.7	70.6	56.8
8	169.8	21.9	33.7	83.7	66.2
14	162.4	22.8	43.9	68.7	62.1
1	169.8	14.3	40.8	75.1	54.9
6	169.1	22.9	41.0	80.9	48.8
4	169.9	20.2	55.2	none	59.2
1	170.4	20.2	30.5	88.8	50.8
20	171.0	22.2	49.3	88.8	62.7
16	164.6	21.7	33.6	97.0	60.8
18	164.5	21.4	69.2	64.7	61.6
0	167.1	21.9	71.3	73.7	60.1
14	168.9	19.0	46.8	91.0	79.7
5	171.6	20.8	44.7	86.2	62.6
16	170.7	15.6	39.4	89.5	57.1
19	178.1	15.5	42.5	79.2	49.8
22	159.4	18.4	57.5	81.9	54.1
6	174.4	18.2	28.6	80.1	67.8
9	173.1	22.0	42.7	79.8	61.6
17	172.3	19.7	45.9	83.1	96.0
7	167.1	21.2	58.0	81.8	51.6
21	165.2	20.6	46.9	84.1	73.4
14	171.7	17.1	39.1	76.3	68.4
14	174.2	20.8	52.2	76.7	none
5	174.3	16.8	42.9	78.5	43.0
20	170.4	23.0	43.2	86.5	55.7
5	177.8	21.3	58.8	78.4	85.0
1	170.9	19.6	27.9	78.5	63.6
6	175.3	23.4	21.6	78.5	66.2
20	169.1	24.2	54.8	72.8	57.1
13	166.4	20.9	39.1	86.1	59.1
3	176.4	19.6	44.4	76.7	52.4
22	169.5	19.8	34.3	89.8	69.5
13	175.6	17.0	72.2	87.2	69.0
13	172.5	16.0	53.5	73.3	57.1
12	166.5	17.1	48.6	80.3	66.1
5	167.6	17.2	74.2	80.5	53.5
1	180.4	22.8	44.8	78.2	66.2
10	164.1	15.2	42.5	71.9	64.2
18	182.7	22.7	52.8	70.6	72.5
9	174.7	17.1	55.2	80.2	69.6
11	164.4	18.2	41.2	78.2	59.2
19	174.4	24.4	49.9	70.8	68.8
13	168.9	21.7	54.8	79.8	61.6
13	172.9	17.7	57.0	85.4	64.6
8	169.2	24.4	25.4	72.8	67.6
15	170.9	19.9	75.3	87.4	67.0
6	171.6	22.0	24.8	77.2	61.2
17	167.9	17.4	50.0	74.6	44.6
17	173.9	15.7	56.0	85.5	48.2
10	174.1	22.0	52.9	87.8	80.2
7	169.1	17.9	51.3	74.8	65.1
10	171.6	22.3	50.1	91.6	78.7
22	168.9	19.0	66.4	93.0	60.5
22	165.4	16.6	42.6	81.0	68.2
8	169.6	18.2	53.9	74.8	49.5
5	159.2	21.5	42.9	76.0	71.4
18	174.2	19.3	58.6	75.9	61.3
9	171.5	21.0	52.6	85.7	56.2
6	176.7	15.3	none	77.1	46.2
20	164.2	23.4	65.2	78.6	75.2
6	167.3	18.9	55.3	83.2	63.0
21	174.4	18.2	23.8	81.6	65.9
10	169.9	20.8	28.1	83.7	73.8
22	168.1	16.9	28.3	87.9	67.7
15	173.8	18.2	63.3	80.9	79.3
18	167.1	17.2	62.5	84.9	62.3
12	171.4	18.3	58.2	90.7	77.2
2	168.7	20.9	59.8	74.1	66.6
3	165.6	16.9	38.5	79.8	64.0
16	170.5	20.3	51.0	77.4	67.4
16	none	18.8	68.9	83.8	57.4
6	175.5	23.5	44.9	86.6	77.4
8	172.0	17.3	53.0	67.0	61.1
14	171.3	16.4	42.4	69.0	47.3
19	174.2	17.6	48.0	78.3	66.5
9	168.5	16.1	34.7	86.0	51.3
9	168.3	20.1	46.2	88.2	52.7
13	167.5	12.6	34.8	81.6	60.8
17	170.1	23.1	52.1	72.5	65.3
20	171.0	21.0	67.1	75.8	66.2
4	172.0	17.0	69.3	77.3	63.1
18	182.3	19.0	35.1	82.5	61.3
18	166.0	26.2	52.4	76.2	68.1
9	168.4	17.4	54.7	74.0	71.3
7	167.2	17.6	29.3	78.7	64.5
10	171.7	16.0	80.0	79.2	65.6
20	164.7	21.6	51.6	71.8	48.7
3	172.2	22.7	64.1	87.3	59.8
10	167.5	17.4	56.1	73.5	40.8
17	173.4	21.8	37.9	86.8	42.0
1	164.3	22.4	69.9	95.6	61.3
18	160.4	22.8	61.3	90.1	65.4
2	173.3	21.1	38.4	78.5	76.3
13	165.7	21.7	57.3	74.0	70.0
10	168.7	21.5	48.7	75.5	84.4
12	172.9	17.3	29.8	79.2	39.9
17	174.2	15.3	43.9	91.5	58.5
21	170.1	12.8	50.6	85.5	58.3
22	168.8	22.5	25.9	76.3	68.1
15	157.6	14.9	33.0	74.9	76.0
0	166.2	18.6	52.6	70.5	59.9
15	168.6	17.4	35.1	79.1	65.3
12	170.3	17.5	63.2	77.9	40.8
4	181.2	14.7	50.5	83.8	57.6
13	174.9	21.5	50.2	78.5	54.0
6	161.3	17.5	53.4	79.9	53.8
14	157.0	21.5	45.2	73.7	62.0
8	168.3	18.3	58.3	75.0	65.2
19	173.0	17.5	43.7	71.1	35.4
4	169.9	20.4	51.7	74.2	55.8
12	177.3	19.8	68.7	73.7	none
10	168.3	21.1	58.2	83.9	77.9
19	166.0	18.4	64.4	88.8	79.0
6	152.6	23.5	54.1	83.7	61.8
22	167.0	17.6	34.1	89.6	56.2
14	174.6	16.7	60.1	77.9	61.9
15	168.9	24.1	42.7	84.5	72.1
6	178.2	18.7	47.8	81.6	76.7
0	174.2	21.5	31.9	none	57.2
15	173.0	13.0	44.9	70.8	58.2
21	171.5	21.5	66.5	89.4	78.2
21	170.0	20.7	47.3	78.8	45.5
14	177.5	23.8	38.7	77.5	52.2
4	165.1	22.9	35.0	79.1	53.0
2	165.9	14.1	71.8	83.9	52.6
13	174.2	22.0	70.1	74.9	67.0
10	167.1	19.5	43.2	83.3	62.0
19	175.6	16.8	17.6	81.4	none
4	170.6	20.2	54.4	71.8	63.7
15	175.0	22.7	32.2	none	67.0
9	166.2	21.7	39.8	85.2	72.5
1	173.3	22.1	80.1	74.2	67.9
21	156.5	19.7	39.4	91.5	67.5
13	174.4	17.1	43.6	75.3	55.6
14	174.0	23.7	none	80.0	63.5
12	171.8	15.5	53.3	69.5	66.3
6	167.8	20.7	78.8	75.2	61.2
17	162.6	23.5	53.4	82.3	64.5
16	163.6	18.0	57.8	83.6	44.9
8	176.9	16.0	58.9	73.2	75.4
2	168.8	22.0	43.7	81.3	71.9
9	169.0	21.4	55.7	73.3	85.1
11	162.1	16.6	46.1	68.2	58.0
20	none	17.5	28.1	80.4	44.6
19	175.9	7.9	48.5	80.5	65.0
4	166.0	19.8	46.6	77.1	65.7
10	180.4	15.2	37.2	71.9	59.9
16	173.4	26.0	54.3	95.1	61.1
17	178.2	19.9	68.6	76.2	55.2
5	164.4	20.1	84.6	75.0	55.5
2	169.6	18.6	27.7	83.9	68.9
1	173.2	19.7	45.3	73.8	58.7
15	167.1	17.2	45.6	84.9	50.8
2	177.9	23.2	45.6	74.2	58.0
2	none	15.7	19.7	75.2	75.5
14	169.8	20.3	48.1	66.7	59.1
3	169.1	19.1	53.8	86.0	65.1
18	173.8	17.9	44.2	78.8	64.2
0	175.9	19.3	39.7	73.3	43.9
13	175.2	23.3	37.4	80.0	75.7
13	177.3	16.3	49.7	68.9	50.9
5	169.4	16.7	40.2	86.6	68.8
7	169.5	20.4	57.2	81.4	47.2
2	166.9	23.6	33.7	68.9	53.5
1	171.9	21.2	39.1	82.6	68.7
18	168.3	19.6	52.2	82.5	66.2
20	157.8	16.5	46.8	91.7	29.3
0	171.0	17.1	34.3	69.2	64.3
13	164.8	15.2	27.6	83.7	70.3
14	166.8	19.0	47.8	87.0	67.4
17	162.7	19.7	57.3	90.7	55.3
11	167.7	22.0	36.4	77.0	68.2
8	168.0	20.2	none	75.3	51.6
21	166.8	23.2	64.6	86.1	62.5
1	165.1	17.6	42.4	85.4	59.6
12	none	21.5	57.2	68.1	59.2
9	170.6	19.1	48.4	85.5	57.2
2	165.5	21.8	69.3	73.0	44.2
15	168.5	14.2	46.2	74.6	65.0
15	166.0	17.1	34.6	85.6	51.1
17	169.4	16.8	44.2	82.3	82.8
7	173.0	21.5	44.7	88.2	57.6
7	171.9	20.0	44.7	79.8	75.3
3	166.7	19.1	53.7	66.3	59.1
12	176.1	18.2	50.4	69.8	40.1
2	177.6	18.5	31.5	84.6	52.0
5	172.4	14.6	65.7	82.5	64.4
13	173.3	14.7	17.1	91.8	59.9
14	168.6	24.2	62.8	88.1	74.1
20	173.2	18.6	72.5	83.2	69.6
22	169.4	16.3	46.6	81.4	60.1
7	163.0	20.0	40.5	75.0	58.6
12	166.8	13.7	42.5	82.6	55.9
0	169.5	20.4	76.5	64.4	79.4
4	164.9	22.0	36.0	62.9	51.5
15	171.9	19.6	52.9	71.2	56.9
11	167.5	16.4	58.6	81.1	62.0
14	166.0	18.1	62.3	62.6	54.8
1	165.0	19.4	29.5	77.9	81.1
7	162.1	20.2	45.4	77.1	58.9
5	181.9	18.3	54.8	87.2	64.0
11	164.3	18.1	50.8	73.2	72.9
3	174.3	19.5	50.1	80.9	61.4
22	162.2	26.0	63.6	87.3	51.7
10	178.5	19.2	64.7	67.4	67.8
18	163.6	16.8	60.7	80.9	55.6
14	168.9	20.4	44.8	82.8	61.8
11	179.3	20.7	40.6	85.3	54.3
9	176.3	21.4	35.5	74.3	59.5
21	167.8	12.7	62.7	81.0	63.2
9	179.4	22.0	55.9	82.1	54.9
18	168.2	21.4	49.2	79.7	54.3
10	177.2	20.7	78.8	72.5	46.8
12	175.1	17.2	55.2	85.9	57.5
20	161.2	16.3	55.1	79.3	67.5
3	161.4	18.1	32.2	74.6	66.5
7	168.8	22.1	32.0	89.9	71.9
1	175.8	24.3	50.2	75.6	70.5
21	163.5	23.3	26.9	79.6	41.2
9	176.1	17.4	47.6	77.2	59.6
0	173.6	19.5	61.6	67.3	49.0
2	168.4	20.6	63.6	88.2	56.2
17	175.9	18.5	70.2	90.9	59.7
3	163.7	22.2	67.6	82.2	57.7
6	174.7	21.4	56.0	77.0	69.4
6	169.6	19.9	33.4	77.4	54.9
8	none	17.7	56.5	54.9	41.2
9	173.1	21.2	30.0	72.4	75.0
6	169.2	14.1	49.0	69.8	58.1
16	180.5	20.2	49.9	79.1	61.5
19	169.0	30.3	58.9	77.3	67.2
1	172.5	26.1	47.2	80.5	48.2
19	166.9	22.4	49.9	76.8	72.4
14	174.1	18.7	59.0	84.0	81.7
7	166.2	23.9	34.0	77.4	72.0
14	171.1	18.4	71.8	67.3	45.1
12	172.9	16.6	48.8	86.6	58.0
0	171.7	17.1	59.3	87.4	50.2
1	166.9	20.8	62.5	79.6	58.8
17	166.4	none	74.3	82.0	65.0
6	160.0	17.9	54.0	75.1	48.4
17	165.5	24.4	67.1	80.3	54.1
5	176.3	24.2	17.5	73.1	61.5
8	167.1	17.7	59.1	82.3	60.5
4	166.6	17.1	51.6	76.6	66.8
4	160.1	19.2	64.4	80.5	62.2
13	173.1	23.8	30.7	82.1	43.8
21	none	19.8	62.0	81.1	42.0
15	175.0	18.6	37.9	79.4	66.5
20	169.1	20.2	38.2	81.8	52.0
7	178.6	22.2	50.6	81.7	58.8
2	167.9	22.4	57.5	70.3	70.9
8	173.0	18.0	50.1	65.8	44.6
9	173.1	15.5	55.3	83.6	56.0
18	161.5	none	49.3	73.7	39.7
9	164.7	21.2	21.2	82.6	57.4
2	176.1	22.0	52.2	68.9	66.2
3	178.0	29.1	65.4	77.2	62.8
22	179.7	21.6	46.3	81.6	56.0
9	168.6	27.9	59.4	88.9	73.1
18	none	18.2	34.9	87.9	64.7
12	175.0	21.3	47.1	79.8	80.6
14	172.7	26.5	68.4	86.0	55.5
21	178.1	21.9	57.7	74.2	49.3
2	170.1	23.8	76.7	78.6	69.3
10	167.5	19.0	46.8	70.4	50.0
12	170.5	19.6	72.8	72.9	64.1
16	171.7	21.0	56.6	74.0	37.9
22	173.1	15.0	46.8	91.4	46.1
3	173.6	21.8	36.5	85.9	80.8
17	169.9	27.1	46.4	79.8	64.4
1	175.9	23.0	48.7	76.4	57.6
2	175.7	27.1	58.9	77.8	40.7
14	174.6	16.6	57.6	68.3	53.2
1	170.9	none	61.9	82.7	54.8
14	165.7	21.7	18.6	97.1	70.2
11	172.8	17.8	45.3	74.4	47.0
11	174.2	23.5	41.1	88.8	53.3
4	168.6	16.8	47.1	74.6	80.8
3	167.5	19.1	47.5	85.1	71.6
4	170.3	16.8	48.6	75.1	35.3
9	165.6	16.9	39.9	70.7	67.2
6	169.7	20.7	43.8	87.3	54.8
0	170.0	20.4	44.5	75.4	75.8
15	166.0	15.4	50.4	83.9	58.1
13	170.4	22.7	72.6	84.3	69.1
1	167.4	18.7	67.4	89.9	53.6
16	170.8	21.6	55.9	75.5	48.4
18	170.7	30.1	63.3	83.0	30.1
9	169.9	26.9	61.0	72.9	63.3
22	170.1	23.5	23.5	78.6	62.4
16	167.6	19.6	78.8	95.8	68.2
14	170.6	18.0	65.2	76.1	65.9
6	172.1	21.9	42.8	78.3	47.8
21	168.6	21.0	52.1	76.0	52.6
20	178.7	23.8	57.7	92.0	74.7
9	175.4	20.9	37.1	65.4	46.6
2	161.1	13.8	30.0	89.1	49.7
7	165.8	19.0	25.8	89.7	47.4
17	170.0	18.2	69.6	92.5	42.9
18	166.4	20.6	52.0	78.2	61.9
8	173.5	26.7	none	68.9	82.4
21	168.4	15.5	none	75.1	49.2
16	175.0	20.8	45.7	78.5	56.9
0	169.0	22.5	38.9	95.2	64.0
20	168.4	20.3	45.1	81.8	48.7
20	172.5	20.7	12.7	89.0	39.1
19	158.6	19.3	72.2	84.4	61.7
13	169.8	20.7	62.2	83.9	66.9
10	none	19.8	44.4	90.2	52.3
7	none	19.5	53.8	87.0	50.9
0	167.0	14.3	25.9	74.2	61.8
7	170.4	19.6	47.0	88.4	59.3
15	167.6	20.2	48.8	91.8	75.7
1	166.7	17.2	31.0	78.8	61.4
21	165.3	24.2	43.6	81.7	40.9
7	167.7	19.9	56.6	93.7	56.9
16	169.4	23.9	47.4	82.5	66.1
18	167.8	19.0	22.0	76.3	46.0
13	176.4	19.6	46.8	70.6	54.5
20	179.4	17.6	54.1	81.7	57.3
20	173.4	19.4	57.2	73.6	77.5
11	174.1	20.4	67.0	80.5	65.9
10	170.4	18.6	48.0	82.3	57.5
10	171.1	19.8	43.1	80.4	70.6
11	165.6	19.1	63.4	75.9	none
1	163.6	21.7	69.3	93.3	46.6
2	169.3	17.6	none	80.8	60.3
10	165.2	21.7	50.9	87.4	60.2
20	169.9	17.6	56.0	78.1	51.6
6	165.4	19.3	82.2	83.1	49.1
12	177.5	16.8	56.3	75.6	74.8
12	163.4	16.0	42.5	74.5	82.4
2	176.3	20.2	49.8	72.2	68.9
13	170.3	24.7	none	71.9	63.9
4	172.8	21.8	72.0	80.3	26.5
3	163.0	22.5	39.4	72.5	28.2
15	173.7	21.4	52.6	83.8	50.9
21	172.1	15.0	40.0	73.1	67.9
11	176.6	21.9	35.8	73.4	74.3
12	164.3	18.1	50.0	69.9	59.9
19	168.6	18.6	50.2	79.0	42.0
9	177.2	20.1	53.3	70.6	55.3
12	174.7	24.3	77.3	79.8	61.1
7	165.6	25.8	56.2	86.1	64.2
3	164.7	21.2	32.8	65.5	70.5
13	167.8	19.2	41.5	84.5	52.8
0	162.4	22.0	29.5	84.8	61.7
4	166.9	15.6	38.4	82.1	65.1
0	169.7	23.3	32.8	85.7	67.0
2	171.3	16.6	46.8	89.5	48.3
8	156.5	20.9	64.8	94.5	45.7
16	none	20.2	42.1	none	55.6
11	167.9	21.5	42.5	76.3	60.6
6	172.0	13.7	41.2	83.6	65.8
0	167.5	13.1	61.0	81.5	59.4
5	171.7	19.9	61.1	79.7	48.3
6	172.3	25.9	67.2	75.3	53.6
19	168.6	23.0	37.7	none	66.1
12	172.0	17.3	44.1	76.5	59.2
5	174.2	12.8	57.9	80.5	60.9
12	173.1	26.0	33.6	88.6	44.2
10	169.2	none	53.9	64.9	54.1
12	172.6	22.9	43.9	81.9	40.9
4	173.9	20.4	60.0	89.2	56.6
16	182.7	16.3	49.9	76.8	66.4
10	163.3	23.4	41.3	76.3	77.2
4	169.8	19.1	31.0	88.9	65.6
0	166.9	23.1	36.2	81.5	89.8
0	170.3	22.1	71.7	86.6	61.9
8	172.0	20.0	58.6	84.8	64.1
0	166.6	24.6	44.9	81.5	52.3
19	173.9	20.3	76.5	74.1	56.6
3	169.7	19.4	29.3	92.9	65.8
20	174.4	19.2	37.9	76.2	49.0
9	176.6	19.5	60.5	74.0	63.6
0	173.1	22.2	46.6	78.9	53.8
1	167.7	21.2	61.0	none	none
14	169.0	18.3	65.8	89.2	49.5
0	169.4	24.1	14.9	78.6	55.8
21	167.6	15.9	34.3	79.5	57.8
19	166.4	25.8	42.7	73.0	70.0
21	168.2	20.3	59.2	77.7	72.0
5	164.7	19.8	54.2	88.2	63.4
0	171.7	13.3	52.1	66.2	82.3
22	169.9	22.5	59.9	85.4	49.7
11	174.7	21.6	78.0	70.7	53.8
9	175.7	16.7	45.2	77.9	71.4
14	179.5	24.9	57.5	72.8	67.6
20	172.3	16.8	54.5	85.5	54.6
17	159.3	21.0	53.1	71.4	37.7
0	168.0	18.6	51.7	76.2	61.7
19	176.6	none	55.1	80.3	50.7
1	178.7	19.0	27.9	81.9	73.9
4	171.1	17.7	37.6	65.2	73.2
22	168.6	14.7	69.7	82.1	48.3
17	166.4	none	44.4	76.2	57.1
15	169.9	18.8	55.7	77.9	54.4
16	178.2	23.8	53.2	77.8	72.7
6	171.3	23.0	69.3	90.7	67.6
6	164.7	19.6	34.8	71.0	63.4
14	162.6	21.8	71.9	70.5	45.6
16	161.8	25.0	50.7	76.2	78.0
2	162.8	22.7	38.4	75.1	64.2
11	171.8	17.4	40.6	88.0	60.7
13	165.9	22.1	30.5	89.0	53.8
22	166.5	18.3	56.0	79.8	58.5
12	176.1	20.7	30.0	72.6	44.7
7	165.8	26.5	46.6	72.2	47.6
20	170.8	22.9	58.5	81.7	67.1
15	177.2	18.4	47.6	66.4	58.4
15	171.2	19.3	51.4	85.7	70.9
0	165.4	18.7	48.3	72.0	50.5
7	167.3	19.9	56.4	80.7	43.5
11	174.4	18.9	43.5	74.0	72.9
11	168.8	16.0	39.6	89.8	41.7
7	183.8	19.7	54.3	81.5	61.8
4	174.1	none	42.3	61.8	53.8
1	175.2	18.6	49.7	78.3	57.0
18	171.4	26.6	53.3	72.2	58.0
18	172.1	20.8	none	76.3	66.1
5	167.1	19.6	51.8	86.9	64.6
0	166.9	16.0	47.1	98.2	49.6
5	169.3	21.3	70.3	81.4	65.3
21	174.6	16.3	30.8	86.7	48.7
15	178.4	18.6	29.3	72.7	none
18	175.2	16.9	41.6	75.0	46.5
6	166.9	19.5	40.5	77.2	52.9
20	175.7	16.5	46.9	71.5	73.0
10	174.9	19.1	50.5	76.0	49.2
1	167.4	15.4	55.7	77.1	69.1
21	172.0	22.1	52.3	79.5	61.5
20	175.0	16.6	53.0	76.1	77.3
7	168.3	20.4	42.9	95.7	69.0
6	168.6	19.3	61.2	91.5	28.2
14	168.3	21.8	33.6	77.3	61.6
16	164.0	18.7	43.5	71.2	none
9	168.9	20.7	80.3	65.0	69.9
9	164.9	24.3	59.5	82.4	70.6
0	169.2	20.6	64.0	89.8	68.1
12	172.2	19.5	39.2	86.1	67.3
19	172.8	19.2	65.2	85.7	65.3
6	162.4	19.7	49.0	70.6	74.1
12	176.7	19.5	42.7	67.1	50.4
0	167.6	17.6	47.2	80.5	66.5
4	167.9	16.8	37.5	82.9	63.5
19	175.2	15.6	55.7	85.3	51.4
19	174.5	25.4	49.5	95.5	57.0
12	172.7	18.7	51.9	72.9	66.6
13	171.3	16.8	35.4	86.3	58.8
15	165.1	none	55.0	76.9	none
17	170.9	24.1	38.6	77.4	69.9
12	none	16.7	47.0	75.7	58.9
7	170.6	15.8	70.4	84.5	47.1
13	170.7	20.7	38.2	85.1	59.2
1	172.8	19.5	34.9	86.9	none
15	179.1	23.0	60.3	77.1	53.4
22	168.7	17.4	45.0	82.2	70.1
10	169.8	23.0	40.3	71.3	41.5
13	173.2	20.3	34.4	82.7	81.5
10	170.5	20.1	42.1	87.4	49.9
15	175.2	17.0	41.3	88.1	66.4
21	164.4	13.9	55.8	70.7	62.8
19	165.6	13.5	37.9	73.2	63.5
17	163.2	21.1	19.8	none	53.5
22	168.2	19.3	62.0	80.7	49.9
15	157.0	20.7	40.9	78.4	60.9
0	172.2	16.5	44.1	75.2	51.8
3	170.1	26.0	46.5	82.1	69.9
13	176.4	20.8	67.6	81.1	47.9
12	168.0	21.3	54.9	85.3	64.3
11	161.9	17.0	61.4	93.3	61.2
8	166.3	24.9	45.4	84.2	58.7
0	179.4	16.3	50.7	86.1	67.4
19	175.3	15.5	50.4	85.2	46.1
11	179.7	17.0	51.7	87.9	68.5
6	165.5	27.6	45.6	92.3	57.1
4	165.7	22.3	37.2	74.3	45.4
7	171.2	18.8	43.4	63.2	73.5
20	175.3	22.7	46.8	77.1	50.0
15	168.6	20.5	28.1	72.0	66.5
9	169.6	21.2	65.8	81.2	62.7
16	180.9	none	56.5	70.4	66.9
2	175.3	20.8	66.6	87.6	47.3
1	173.4	16.4	40.7	82.5	81.9
9	172.1	20.9	60.3	90.3	48.6
9	167.0	19.3	35.2	95.4	59.0
19	167.4	21.3	65.4	73.5	54.7
14	171.3	21.9	49.8	88.3	48.6
10	168.4	17.5	69.3	87.1	65.2
18	168.2	18.7	43.8	96.0	68.3
5	174.3	19.1	54.3	73.8	50.3
7	181.2	16.7	57.4	81.6	63.1
15	167.4	13.6	48.6	81.1	51.7
21	165.3	21.3	38.5	83.9	60.2
2	171.5	17.7	60.2	69.9	52.3
10	172.1	20.4	54.6	76.4	87.3
3	169.8	20.4	32.8	76.4	68.4
18	170.8	20.4	69.9	71.6	47.8
10	172.1	17.8	53.7	85.6	57.7
7	165.0	21.5	55.7	55.4	64.8
16	167.4	18.0	38.1	75.0	76.8
14	171.3	17.8	59.0	74.4	78.7
22	164.0	19.6	50.1	89.1	55.6
2	168.2	15.9	58.0	75.5	65.9
4	170.7	19.2	60.2	86.8	64.4
9	159.3	20.6	44.9	91.1	53.9
22	169.8	18.7	40.6	75.5	52.8
9	179.1	22.2	37.3	79.5	51.6
17	165.4	17.9	46.2	85.4	50.1
11	161.7	13.6	41.9	86.1	65.5
2	172.5	24.8	55.9	74.9	31.7
12	173.0	18.4	none	76.2	66.3
13	165.8	18.3	38.6	86.4	55.7
8	169.3	20.5	56.8	81.2	63.0
22	162.9	21.8	58.0	85.1	47.0
6	167.5	19.7	48.8	75.2	37.4
15	177.8	14.2	43.9	83.5	49.6
4	169.8	21.1	47.0	74.5	45.1
5	171.4	18.7	54.9	77.7	59.1
4	174.0	20.2	42.6	86.5	69.2
13	163.7	19.8	24.8	90.5	75.7
12	156.4	21.7	60.4	70.6	82.0
11	173.6	19.2	38.5	71.6	56.8
10	161.2	24.4	61.7	64.6	62.6
21	178.0	18.2	55.3	76.3	63.6
17	175.0	19.9	52.8	76.9	46.5
11	none	23.0	48.2	73.2	60.0
0	164.9	19.4	49.1	78.1	61.2
0	163.0	17.6	36.1	74.2	68.7
9	173.7	21.1	33.2	71.5	56.0
2	175.7	24.6	44.2	77.0	63.1
5	169.7	23.9	61.5	91.7	57.9
3	178.4	21.6	48.4	93.0	62.2
4	162.5	24.3	72.2	89.2	46.9
11	174.0	24.6	65.4	75.2	43.9
16	160.1	17.8	39.0	77.0	40.3
8	173.2	19.3	43.3	71.9	61.5
9	none	21.8	65.1	72.9	65.9
20	177.2	17.8	27.5	78.9	45.5
11	172.5	18.4	none	75.5	61.2
19	176.3	22.2	43.6	71.7	62.4
10	171.9	17.2	61.3	89.0	44.7
22	176.9	25.1	55.9	88.2	54.5
12	163.7	18.8	39.3	87.4	79.6
10	171.8	21.3	66.2	89.0	65.7
16	none	23.7	40.5	84.8	72.1
8	166.2	21.8	43.8	76.9	74.5
5	175.0	21.8	59.7	84.5	none
12	173.9	22.5	63.6	80.0	59.3
9	160.3	14.6	63.4	83.4	67.7
13	none	23.3	50.7	68.9	40.6
9	175.3	19.6	42.1	76.2	78.3
15	165.8	19.0	64.6	71.0	59.0
1	172.3	25.3	33.2	89.5	67.9
5	174.9	17.5	44.4	74.5	57.0
7	170.9	19.8	32.2	76.9	57.4
6	165.1	22.0	56.6	82.9	58.4
0	169.6	15.2	57.9	86.6	none
10	178.7	17.9	49.0	97.2	74.0
11	172.0	15.3	49.0	83.9	37.8
18	167.4	22.1	66.1	81.9	55.9
19	165.7	22.1	64.7	80.7	73.6
19	169.4	21.7	61.3	90.9	53.5
18	160.3	18.9	67.4	82.6	62.1
22	162.2	17.5	48.8	88.1	76.5
12	177.6	19.4	38.9	75.6	none
20	161.9	16.0	52.5	69.0	67.7
19	168.7	17.6	41.0	82.9	59.6
20	174.5	18.5	37.6	75.8	52.2
17	167.7	15.0	46.2	91.7	61.8
7	171.5	21.9	50.7	96.0	51.9
19	170.1	14.8	56.0	79.1	63.7
16	172.0	21.9	63.6	83.5	64.8
2	170.9	22.8	52.1	83.9	61.0
19	163.0	20.1	29.8	74.7	62.6
1	163.1	21.5	46.3	82.1	71.6
13	169.1	none	54.2	80.2	62.0
10	167.1	21.8	60.8	77.4	61.1
14	170.7	18.7	43.8	72.4	65.5
18	179.7	21.2	65.3	80.2	62.5
2	176.7	20.6	47.1	94.5	59.0
12	163.5	18.3	59.7	83.8	none
1	160.7	21.9	45.8	78.5	63.8
13	167.4	22.8	49.2	70.0	44.8
21	169.1	20.2	17.3	80.5	60.4
21	177.3	19.0	34.8	93.2	85.1
22	167.2	22.4	28.5	67.2	56.8
11	172.3	16.1	45.6	83.9	65.7
7	161.8	17.9	49.8	80.0	none
15	170.8	20.6	56.6	83.0	48.2
0	180.3	18.1	60.8	91.9	57.9
20	166.8	18.5	49.5	72.5	60.8
0	179.6	22.9	31.8	82.0	74.0
17	176.8	15.9	28.0	78.8	58.0
11	170.3	16.0	43.4	83.4	60.7
17	168.6	16.0	27.2	82.6	52.8
17	171.4	18.6	61.5	79.2	67.3
9	176.2	19.8	36.7	72.6	36.6
12	168.7	22.5	37.0	78.4	53.5
16	176.3	21.6	46.1	73.0	67.4
20	169.6	20.9	37.9	81.1	61.6
10	171.6	23.8	25.8	81.5	62.6
4	169.2	17.9	71.5	86.7	63.2
10	173.0	20.6	70.7	71.7	51.5
13	167.6	18.2	61.7	88.2	52.3
2	166.7	23.9	39.0	69.1	51.5
18	159.0	17.4	45.8	80.0	60.1
2	171.6	18.7	53.2	71.8	52.8
11	168.5	21.8	47.2	70.0	53.3
0	173.7	18.4	47.9	61.7	51.7
8	166.0	22.3	64.3	61.7	68.4
18	168.6	20.1	61.4	82.6	42.3
15	165.7	21.7	28.7	81.1	25.8
1	167.8	23.7	71.0	84.5	70.5
10	166.0	19.2	46.7	90.6	43.6
20	174.8	22.8	48.2	82.9	67.8
11	163.4	22.5	27.9	79.7	63.7
7	168.0	18.7	71.3	77.9	50.4
20	169.1	24.9	55.0	75.6	56.4
8	162.0	none	35.9	86.4	67.1
7	168.0	22.0	73.1	90.4	54.0
21	162.6	20.6	41.0	74.6	49.3
17	170.3	20.5	40.5	74.4	57.0
16	none	13.8	41.3	83.1	56.9
21	170.1	21.4	69.5	83.6	70.7
1	181.5	15.1	32.3	79.3	62.1
14	167.8	14.9	69.7	77.9	51.8
7	163.9	13.8	38.3	79.1	64.5
7	162.0	19.6	46.3	73.8	60.1
3	167.2	none	52.6	77.0	65.4
